@relation 'readsb-hist_filtered_by_Taiwan_manual_edges-weka.filters.unsupervised.attribute.Remove-R1-11,14,16-18,20-29_clustered'

@attribute Instance_number numeric
@attribute gs numeric
@attribute track numeric
@attribute squawk numeric
@attribute nav_heading numeric
@attribute ecef_x numeric
@attribute ecef_y numeric
@attribute ecef_z numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
3909,528.3,44.16,3555,38.67,-2978795.190318,5003720.095668,2613582.488898,cluster5
3910,528.3,44.16,3555,38.67,-2979354.756753,5002957.997778,2614403.471887,cluster5
3911,528.3,44.16,3555,38.67,-2979985.798367,5002096.28937,2615332.935082,cluster5
3912,528.3,44.16,3555,38.67,-2980571.588664,5001299.455502,2616189.169224,cluster5
3913,528.3,44.16,3555,38.67,-2981166.227949,5000487.142496,2617064.245866,cluster5
3914,529.7,44.16,3555,38.67,-2981782.796297,4999642.220641,2617975.941297,cluster5
3915,529.7,44.16,3555,38.67,-2982438.606688,4998744.366458,2618943.245676,cluster5
3916,529.7,44.16,3555,38.67,-2982995.641772,4997973.285645,2619761.777324,cluster5
3917,529.7,44.16,3555,38.67,-2983654.436468,4997074.247457,2620726.407301,cluster5
3918,529.7,44.16,3555,38.67,-2984199.914196,4996324.306396,2621535.052256,cluster5
3919,530.4,44.24,3555,38.67,-2984842.088404,4995442.948471,2622483.401024,cluster5
3920,530.4,44.24,3555,38.67,-2985478.390215,4994575.014503,2623412.079495,cluster5
3921,531.1,44.16,3555,38.67,-2986036.827057,4993806.47766,2624239.444852,cluster5
3922,530.4,44.24,3555,38.67,-2986656.572709,4992956.292567,2625151.749897,cluster5
3923,531.8,44.24,3555,38.67,-2987266.893595,4992121.27407,2626045.206044,cluster5
3924,531.8,44.24,3555,38.67,-2987901.51958,4991250.417285,2626978.399991,cluster5
3925,531.8,44.24,3555,38.67,-2988486.240997,4990447.67262,2627838.226945,cluster5
3926,531.8,44.24,3555,38.67,-2989084.082283,4989626.965588,2628716.573939,cluster5
3927,531.8,44.24,3555,38.67,-2989704.03127,4988773.096955,2629632.013283,cluster5
3928,532.5,44.16,3555,38.67,-2990314.792066,4987934.175872,2630528.812673,cluster5
3929,533.2,44.24,3555,38.67,-2990920.871343,4987097.771816,2631425.448021,cluster5
3930,533.2,44.24,3555,38.67,-2991517.672669,4986276.342849,2632303.550056,cluster5
3931,533.2,44.39,3555,38.67,-2992068.512762,4985518.990413,2633111.87456,cluster5
3932,533.9,44.92,3555,38.67,-2992759.460836,4984574.126027,2634115.28307,cluster5
3933,534.6,45.61,3555,38.67,-2993414.445849,4983696.029269,2635032.367166,cluster5
3934,536.8,46.28,3555,38.67,-2994062.363703,4982844.668358,2635906.164122,cluster5
3935,537,46.89,3555,38.67,-2994690.491362,4982026.222264,2636739.523428,cluster5
3936,538.6,47.48,3555,38.67,-2995357.27867,4981162.463604,2637595.447004,cluster5
3937,538.9,48.08,3555,38.67,-2996051.694671,4980284.882709,2638463.793134,cluster18
3938,540.6,48.67,3555,38.67,-2996698.71927,4979475.773376,2639256.006158,cluster18
3939,541,49.27,3555,38.67,-2997474.887581,4978522.924329,2640172.011065,cluster18
3940,542.2,49.94,3555,38.67,-2998134.175448,4977722.691193,2640932.171288,cluster18
3941,543.5,50.6,3555,38.67,-2998917.821228,4976784.019527,2641811.34494,cluster18
3942,544.9,51.26,3555,38.67,-2999618.946276,4975960.966398,2642565.627526,cluster18
3943,544.6,51.64,3555,38.67,-3000354.039968,4975103.956701,2643344.607239,cluster18
3944,545.2,51.55,3555,38.67,-3001058.793736,4974271.889884,2644091.992518,cluster18
3945,545.8,51.47,3555,38.67,-3001913.414844,4973274.37232,2644998.119139,cluster18
3946,545.8,51.47,3555,47.11,-3002633.68409,4972430.281453,2645767.419503,cluster6
3947,546.6,51.54,3555,49.22,-3003353.748306,4971587.861218,2646533.125349,cluster6
3948,546.6,51.54,3555,49.22,-3004135.733514,4970673.719743,2647362.54588,cluster6
3949,547.4,51.6,3555,49.22,-3004858.990683,4969829.253014,2648127.040918,cluster6
3950,547.4,51.6,3555,49.22,-3005659.231951,4968893.949655,2648973.892153,cluster6
3951,548.2,51.67,3555,49.22,-3006321.739562,4968116.983439,2649679.305114,cluster6
3952,548.2,51.67,3555,49.22,-3007137.581149,4967162.599299,2650542.673305,cluster6
3953,548.2,51.67,3555,49.22,-3007911.538988,4966260.846864,2651354.098829,cluster6
3954,549,51.73,3555,49.22,-3008604.276207,4965448.239721,2652089.981634,cluster6
3955,549.6,51.65,3555,49.22,-3009437.230094,4964472.137002,2652972.133645,cluster6
3956,549.6,51.65,3555,49.22,-3010133.856458,4963656.475801,2653707.922754,cluster6
3957,550.4,51.71,3555,49.22,-3010938.087248,4962714.683875,2654556.833835,cluster6
3958,551,51.63,3555,49.22,-3011666.796023,4961861.191308,2655325.556455,cluster6
3959,551,51.63,3555,49.22,-3012485.052936,4960902.48072,2656188.541024,cluster6
3960,551,51.63,3555,49.22,-3013243.473534,4960010.828481,2656993.325809,cluster6
3961,551.8,51.7,3555,49.22,-3013938.754378,4959190.879495,2657735.161456,cluster6
3962,551.8,51.7,3555,49.22,-3014726.893515,4958264.409665,2658569.725287,cluster6
3963,552.4,51.62,3555,49.22,-3015458.72087,4957407.205291,2659338.204611,cluster6
3964,553.2,51.68,3555,49.22,-3016248.603986,4956475.787894,2660178.434958,cluster6
3965,211.9,51.13,6275,52.03,-2996458.360149,4930368.983923,2704044.332446,cluster15
3966,553.2,51.68,3555,49.22,-3017022.32718,4955565.050813,2660997.648872,cluster6
3967,217.7,51.34,6275,54.84,-2996820.561852,4929978.867954,2704426.016323,cluster15
3968,554,51.74,3555,49.22,-3017706.146906,4954759.644151,2661721.935601,cluster6
3969,225.8,52.01,6275,54.84,-2997172.986993,4929602.182399,2704793.897874,cluster15
3970,554,51.74,3555,49.22,-3018468.324579,4953863.958415,2662524.748782,cluster6
3971,230.6,52.93,6275,54.84,-2997471.37718,4929304.314805,2705095.833585,cluster15
3972,553.2,51.68,3555,49.22,-3019257.943041,4952931.673714,2663363.755055,cluster6
3973,236,53.62,6275,54.84,-2997765.773444,4929029.554286,2705377.943666,cluster15
3974,554,51.74,3555,49.22,-3020033.969305,4952017.44954,2664183.774918,cluster6
3975,238.2,53.71,6275,54.84,-2998257.846048,4928557.45763,2705854.217492,cluster15
3976,554,51.74,3555,49.22,-3020839.511284,4951065.203723,2665040.18326,cluster6
3977,242.4,53.56,6275,54.84,-2998579.947765,4928252.940669,2706159.580409,cluster15
3978,554,51.74,3555,49.22,-3021523.430242,4950258.664481,2665763.023615,cluster6
3979,243.2,53.7,6275,54.84,-2998987.67343,4927875.141982,2706557.210493,cluster15
3980,554,51.74,3555,49.22,-3022297.489857,4949342.242914,2666587.037424,cluster6
3981,245.6,54.11,6275,54.84,-2999353.246338,4927540.054699,2706905.689911,cluster15
3982,554,51.74,3555,49.22,-3023044.396485,4948462.032023,2667373.854065,cluster6
3983,246.8,53.73,6275,54.84,-2999753.441229,4927163.514518,2707291.116328,cluster15
3984,554,51.74,3555,49.22,-3023817.9,4947546.423354,2668195.43498,cluster6
3985,247.8,53.04,6275,54.84,-3000149.88396,4926818.212715,2707677.493751,cluster15
3986,554.6,51.66,3555,49.22,-3024610.937893,4946610.282256,2669032.141564,cluster6
3987,249.4,53.31,6275,54.84,-3000505.555775,4926478.579383,2708026.855825,cluster15
3988,554.6,51.66,3555,49.22,-3025169.610468,4945945.77259,2669630.391148,cluster6
3989,251.6,53.4,6275,54.84,-3000907.734,4926095.539068,2708421.434311,cluster15
3990,554,51.74,3555,49.22,-3026095.954582,4944847.454081,2670614.931504,cluster6
3991,252.8,53.04,6275,49.92,-3001252.638866,4925770.230343,2708756.393493,cluster15
3992,554,51.74,3555,49.22,-3026841.428747,4943966.240999,2671401.496578,cluster6
3993,554,51.74,3555,49.22,-3027540.382333,4943138.146433,2672141.777951,cluster6
3994,554,51.74,3555,49.22,-3028326.492612,4942195.191452,2672976.852085,cluster6
3995,554,51.74,3555,49.22,-3029159.23316,4941206.281483,2673861.389834,cluster6
3996,554,51.74,3555,49.22,-3029931.288762,4940289.395447,2674680.725369,cluster6
3997,554,51.74,3555,49.22,-3030660.885062,4939423.693311,2675452.874891,cluster6
3998,554,51.74,3555,49.22,-3031448.460231,4938488.176472,2676287.4793,cluster6
3999,554,51.74,3555,49.22,-3032146.12039,4937658.345636,2677028.179611,cluster6
4000,554,51.74,3555,49.22,-3032978.910375,4936668.32333,2677910.510584,cluster6
4001,554,51.74,3555,49.22,-3033720.653164,4935783.465439,2678701.26907,cluster6
4002,554,51.74,3555,49.22,-3034465.342766,4934899.609972,2679486.11325,cluster6
4003,554,51.74,3555,49.22,-3035191.040642,4934033.384566,2680259.281272,cluster6
4004,554,51.74,3555,49.22,-3035946.39248,4933131.303093,2681064.146281,cluster6
4005,554,51.74,3555,49.22,-3036720.249165,4932209.803989,2681883.011205,cluster6
4006,554,51.74,3555,49.22,-3037448.362596,4931344.235583,2682650.067154,cluster6
4007,301.9,48.76,6275,49.92,-3006854.047907,4919618.949335,2715561.206532,cluster15
4008,554,51.74,3555,49.22,-3038221.711848,4930422.272535,2683468.828251,cluster6
4009,304.7,48.73,6275,49.92,-3007260.033667,4919163.269002,2716044.390614,cluster15
4010,554.1,51.89,3555,49.22,-3039007.90527,4929481.753637,2684306.335035,cluster6
4011,306.1,48.71,6275,49.92,-3007679.133604,4918729.104215,2716545.385419,cluster15
4012,554.1,51.89,3555,49.22,-3039759.217586,4928574.692325,2685102.983992,cluster6
4013,308.3,48.81,6275,49.92,-3008101.989814,4918271.247986,2717049.133827,cluster15
4014,554.7,51.81,3555,49.22,-3040455.506773,4927743.087998,2685840.837314,cluster6
4015,310.4,48.92,6275,49.92,-3008511.780165,4917831.435406,2717534.459321,cluster15
4016,554.7,51.81,3555,49.22,-3041258.572172,4926783.420997,2686692.027968,cluster6
4017,311.8,48.64,6275,49.92,-3008943.427697,4917368.415994,2718055.223334,cluster15
4018,554.7,51.81,3555,49.22,-3041996.904063,4925898.470398,2687478.693566,cluster6
4019,312.3,48.24,6275,40.08,-3009354.440835,4916941.329283,2718551.458899,cluster15
4020,553.6,51.45,3555,49.22,-3042763.725487,4924975.695564,2688301.683654,cluster6
4021,313.2,45.13,6275,40.08,-3009748.260397,4916498.931826,2719076.33101,cluster15
4022,552,50.51,3555,49.22,-3043503.928663,4924073.938795,2689115.526499,cluster6
4023,313.8,41.51,6275,40.08,-3010111.005264,4916030.124527,2719665.248919,cluster15
4024,551.3,49.78,3555,49.22,-3044237.814702,4923157.821806,2689962.048524,cluster6
4025,312.7,39.29,6275,40.08,-3010462.008414,4915574.969151,2720295.79947,cluster15
4026,551,49.34,3555,49.22,-3044936.812285,4922275.64955,2690785.177676,cluster6
4027,313.6,38.92,6275,40.08,-3010779.369781,4915144.892612,2720882.307093,cluster15
4028,550.1,49.13,3555,49.22,-3045623.895211,4921400.595905,2691608.050388,cluster6
4029,316.3,39.23,6275,40.08,-3011097.133993,4914694.165564,2721469.738468,cluster15
4030,550,48.98,3555,49.22,-3046270.892459,4920575.036099,2692385.1131,cluster6
4031,318.9,39.53,6275,40.08,-3011418.832671,4914262.63913,2722053.602197,cluster15
4032,549.9,48.83,3555,49.22,-3047011.933646,4919625.336436,2693281.912219,cluster6
4033,321.6,39.83,6275,40.08,-3011744.676384,4913811.955613,2722631.546564,cluster15
4034,549.9,48.83,3555,49.22,-3047761.539563,4918658.89848,2694198.743919,cluster6
4035,549.2,48.77,3555,49.22,-3048453.313261,4917767.387063,2695043.405398,cluster6
4036,549.2,48.77,3555,49.22,-3049116.7968,4916907.552328,2695861.553327,cluster6
4037,549.2,48.77,3555,49.22,-3049809.427985,4916013.170703,2696709.029877,cluster6
4038,549.2,48.77,3555,49.22,-3050516.35251,4915101.120724,2697571.795059,cluster6
4039,549.2,48.77,3555,49.22,-3051220.15503,4914188.346812,2698438.639467,cluster6
4040,549.2,48.77,3555,49.22,-3051869.065748,4913349.15438,2699232.840282,cluster6
4041,549.2,48.77,3555,49.22,-3052543.021876,4912466.355651,2700059.399903,cluster6
4042,548.5,48.84,3555,49.22,-3053279.897085,4911516.412963,2700954.230279,cluster6
4043,548.5,48.84,3555,49.22,-3053970.862068,4910620.811758,2701801.357534,cluster6
4044,548.5,48.84,3555,49.22,-3054674.116376,4909710.467554,2702660.638398,cluster6
4045,548.5,48.84,3555,49.22,-3055367.463315,4908813.517128,2703506.034205,cluster6
4046,547.9,48.92,3555,49.22,-3056047.270215,4907935.186522,2704332.199623,cluster6
4047,547.9,48.92,3555,49.22,-3056672.558235,4907128.948327,2705088.485619,cluster6
4048,166.2,77.13,3663,54.14,-2976569.402056,4953762.696046,2683608.966134,cluster17
4049,164.8,72.33,3663,54.14,-2976824.730141,4953558.393026,2683702.872901,cluster17
4050,164.3,65.93,3663,54.14,-2976933.327602,4953465.150426,2683754.516278,cluster17
4051,164.3,60.47,3663,54.14,-2977291.632221,4953140.849967,2683973.677678,cluster17
4052,164.3,58.44,3663,54.14,-2977655.586816,4952759.225772,2684274.148296,cluster17
4053,163.4,52.71,3663,54.14,-2977880.915506,4952488.252176,2684506.044366,cluster17
4054,164.9,50.91,3663,54.14,-2978136.978153,4952197.174944,2684777.034544,cluster14
4055,166.7,49.62,3663,54.14,-2978326.750377,4951965.368736,2684994.078244,cluster14
4056,167.8,48.14,3663,54.14,-2978563.67362,4951662.67913,2685289.481543,cluster14
4057,168.5,47.89,3663,54.14,-2978701.910713,4951484.352443,2685464.965329,cluster14
4058,168,49.1,3663,54.14,-2978994.32729,4951121.562655,2685809.47112,cluster14
4059,167.4,49.36,3663,54.14,-2979193.319831,4950874.459859,2686044.245943,cluster14
4060,166.6,49.14,3663,54.14,-2979360.989629,4950669.598481,2686235.854411,cluster14
4061,165.9,48.91,3663,54.14,-2979616.463132,4950348.004345,2686545.144584,cluster14
4062,165.8,48.42,3663,54.14,-2979784.152516,4950139.303292,2686743.703406,cluster14
4063,164.4,48.95,3663,54.14,-2980029.659265,4949831.128012,2687039.165967,cluster14
4064,163.9,49.7,3663,54.14,-2980253.256879,4949556.192461,2687297.614316,cluster14
4065,163.9,49.7,3663,54.14,-2980501.921701,4949248.439135,2687588.626972,cluster14
4066,165.9,48.91,3663,54.14,-2980634.830726,4949084.287523,2687743.508267,cluster14
4067,167.8,48.14,3663,54.14,-2980913.748725,4948716.986452,2688092.399413,cluster14
4068,168.5,47.89,3663,54.14,-2981131.513839,4948440.489916,2688359.900026,cluster14
4069,168.7,48.85,3663,54.14,-2981262.097968,4948272.527021,2688524.249222,cluster14
4070,168,49.1,3663,54.14,-2981538.082661,4947940.903601,2688846.578273,cluster14
4071,167.3,48.88,3663,54.14,-2981766.962081,4947652.454859,2689123.540327,cluster14
4072,167.3,48.88,3663,54.14,-2981898.635888,4947486.347415,2689283.141063,cluster14
4073,168.2,50.06,3663,54.14,-2982166.704679,4947157.112072,2689591.548796,cluster14
4074,169,50.28,3663,54.14,-2982433.242212,4946834.943067,2689888.556647,cluster14
4075,169,50.28,3663,54.14,-2982637.519086,4946587.22011,2690117.60876,cluster14
4076,168.7,48.85,3663,54.14,-2982880.404689,4946271.380435,2690410.983385,cluster14
4077,167.2,48.39,6276,49.22,-2994911.439443,4932202.802424,2702305.520994,cluster19
4078,167.9,48.62,3663,54.14,-2983095.687374,4946001.159877,2690669.058725,cluster14
4079,171.5,48.78,6276,49.22,-2995011.404373,4932087.048008,2702423.964974,cluster19
4080,167.3,48.88,3663,54.14,-2983294.248877,4945730.178285,2690910.914383,cluster14
4081,183.7,49.64,6276,49.22,-2995177.04334,4931897.259136,2702622.682175,cluster19
4082,166.5,48.65,3663,54.14,-2983497.900803,4945442.487559,2691159.726897,cluster14
4083,191.6,49.66,6276,49.22,-2995624.528615,4931413.405278,2703135.34733,cluster19
4084,165.9,48.91,3663,54.14,-2983706.085235,4945152.193096,2691408.229759,cluster14
4085,205.2,50.34,6276,49.22,-2995934.171784,4931094.317719,2703482.032801,cluster19
4086,165.9,48.91,3663,54.14,-2983899.752266,4944877.867349,2691643.419787,cluster14
4087,212.6,50.92,6276,49.22,-2996210.464264,4930799.496567,2703785.390768,cluster15
4088,165.2,49.17,3663,54.14,-2984100.146186,4944594.622572,2691887.473418,cluster14
4089,216,50.64,6276,49.22,-2996539.147309,4930482.328006,2704143.167954,cluster15
4090,163.1,49.47,3663,54.14,-2984298.234825,4944317.731011,2692122.347663,cluster14
4091,217.2,46.68,6276,49.22,-2996847.954574,4930185.028354,2704504.579543,cluster15
4092,159.6,49.32,3663,54.14,-2984497.993407,4944027.83627,2692361.151831,cluster14
4093,220.1,38.17,6276,16.17,-2997138.292211,4929879.084793,2704955.948016,cluster15
4094,156,49.16,3663,54.14,-2984673.354609,4943778.491735,2692570.512449,cluster14
4095,221.4,30.39,6276,355.78,-2997279.117756,4929648.623091,2705309.65153,cluster7
4096,153.1,48.71,3663,54.14,-2984883.482046,4943494.128091,2692823.604899,cluster14
4097,223.6,26.57,6276,38.67,-2997363.716265,4929462.53819,2705644.721867,cluster15
4098,146.8,49.14,3663,54.14,-2985057.729736,4943244.743334,2693034.163461,cluster14
4099,229.1,12.09,6276,54.84,-2997418.793503,4929089.74761,2706442.218465,cluster15
4100,142.5,49.27,3663,54.14,-2985238.626014,4942990.989204,2693245.32123,cluster14
4101,229.9,11.8,6276,54.84,-2997412.870067,4928853.287026,2706987.012412,cluster15
4102,139.6,48.78,3663,54.14,-2985402.953721,4942757.975539,2693454.756319,cluster14
4103,138.9,49.09,3663,54.14,-2985580.430321,4942506.402282,2693665.601072,cluster14
4104,139.7,49.35,3663,54.14,-2985748.146999,4942279.039993,2693860.816535,cluster14
4105,141.1,49.31,3663,54.14,-2985918.959724,4942036.553771,2694062.278783,cluster14
4106,140.4,49.04,3663,54.14,-2986098.802881,4941788.963824,2694281.066415,cluster14
4107,140.4,49.04,3663,54.14,-2986265.090395,4941549.164745,2694482.51839,cluster14
4108,138.9,49.09,3663,54.14,-2986442.549862,4941297.480294,2694693.33682,cluster14
4109,139.6,48.78,3663,54.14,-2986609.620884,4941065.449347,2694897.598244,cluster14
4110,139.6,48.78,3663,54.14,-2986758.30413,4940845.677293,2695081.703255,cluster14
4111,137.5,49.13,3663,54.14,-2986955.021858,4940580.727928,2695313.363255,cluster14
4112,134.1,49.54,3663,54.14,-2987093.449054,4940375.5812,2695481.941507,cluster14
4113,132,49.92,3663,54.14,-2987247.568913,4940166.41388,2695658.475517,cluster14
4114,126.9,49.15,3663,54.14,-2987434.485505,4939913.750676,2695878.331889,cluster14
4115,121.3,49.35,3663,54.14,-2987592.634557,4939697.652146,2696063.019229,cluster14
4116,121.2,48.68,3663,54.14,-2987730.925648,4939492.736617,2696231.178526,cluster14
4117,124,48.6,3663,54.14,-2987879.703243,4939283.370371,2696413.843087,cluster14
4118,125.5,49.2,3663,54.14,-2988036.224008,4939066.771353,2696601.138378,cluster14
4119,123.3,48.95,3663,54.14,-2988191.914997,4938842.200898,2696785.909649,cluster14
4120,121.9,48.99,3663,54.14,-2988287.26809,4938707.285056,2696909.324631,cluster14
4121,179.9,81.69,7177,80.16,-2975817.785367,4955810.956771,2681401.711844,cluster17
4122,180,81.37,7177,80.16,-2976216.082024,4955534.920317,2681469.812968,cluster17
4123,180.7,80.12,7177,80.16,-2976589.863444,4955270.395319,2681543.765324,cluster17
4124,180.4,73.57,7177,54.14,-2976940.447591,4954999.397873,2681655.348811,cluster17
4125,178.9,64.15,7177,54.14,-2977275.858859,4954698.268574,2681839.368582,cluster19
4126,179.1,60.57,7177,54.14,-2977528.632915,4954451.39935,2682014.810339,cluster19
4127,180.3,57.46,7177,54.14,-2977825.197332,4954147.373734,2682247.148324,cluster19
4128,180,55.87,7177,54.14,-2978117.471025,4953837.415399,2682495.118691,cluster19
4129,179.8,54.28,7177,54.14,-2978379.434726,4953547.16483,2682740.259481,cluster19
4130,179.8,52.68,7177,54.14,-2978615.570339,4953280.547069,2682970.364614,cluster19
4131,179.1,50.89,7177,54.14,-2978879.692559,4952969.083391,2683252.114034,cluster19
4132,178.6,49.09,7177,54.14,-2979100.088111,4952693.768692,2683515.59895,cluster19
4133,178.4,47.73,7177,54.14,-2979333.854549,4952395.505476,2683806.515327,cluster19
4134,177.8,48.42,7177,54.14,-2979551.108466,4952127.939128,2684077.132053,cluster19
4135,176.6,49.36,7177,54.14,-2979789.103357,4951818.765566,2684365.2292,cluster19
4136,176.6,49.36,7177,54.14,-2979999.75313,4951561.797892,2684605.390786,cluster19
4137,177.7,47.96,7177,54.14,-2980230.099224,4951267.948473,2684891.642009,cluster19
4138,177,47.75,7177,54.14,-2980456.275394,4950987.150452,2685176.458034,cluster19
4139,175.6,48.23,7177,54.14,-2980686.472247,4950693.309423,2685462.696531,cluster19
4140,175.6,48.23,7177,54.14,-2980910.952966,4950399.78236,2685736.538928,cluster19
4141,176.4,48.45,7177,54.14,-2981141.690909,4950108.270537,2686017.721446,cluster19
