year,month,day,hour,minute,second,hex,flight,t,alt_baro,alt_geom,gs,track,geom_rate,squawk,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,lat,lon,nic,rc,nic_baro,nac_p,nac_v,sil,sil_type,geohash,ecef_x,ecef_y,ecef_z,cluster
2025,4,1,4,26,45,71c523,JJA6001,B38M,36000,37850,406.5,229.69,0,4106,1013.6,36000,36000,241.88,24.771097,120.998184,8,186,1,9,2,3,perhour,wsqhcmknn51m,-2984628.7094429685,4967612.961679995,2674245.2021576334,3
2025,4,1,4,26,45,899042,MDA212,B738,4850,5075,232.2,235.35,0,2712,1019.2,4992,5008,239.77,24.921387,121.367645,8,186,1,9,2,3,perhour,wsqmcbc1x572,-3008221.644462778,4934522.003528598,2685227.852040427,33
2025,4,1,4,26,45,abcf7f,GTI8699,B748,40000,42025,418.2,228.88,0,3270,1013.6,40000,40000,241.17,25.261551,121.628927,8,186,1,9,2,3,perhour,wsqrxwxrpqmm,-3027620.518565847,4915764.200334935,2724297.4286266,19
2025,4,1,4,26,50,71c523,JJA6001,B38M,36000,37850,406.5,229.69,0,4106,1013.6,36000,36000,241.88,24.764813,120.9901,8,186,1,9,2,3,perhour,wsqhchq33xtr,-2984078.7874386404,4968285.425664128,2673609.580892014,3
2025,4,1,4,26,50,899042,MDA212,B738,4850,5075,233.0,235.49,0,2712,1019.2,4992,5008,239.77,24.918622,121.363272,8,186,1,9,2,3,perhour,wsqmc8q13pyd,-3007912.4573997804,4934862.231016205,2684948.955269885,33
2025,4,1,4,26,50,abcf7f,GTI8699,B748,40000,42025,418.9,228.97,0,3270,1013.6,40000,40000,241.17,25.255427,121.621243,8,186,1,9,2,3,perhour,wsqrxt9gs2gd,-3027113.8836070267,4916418.117981476,2723680.3377441494,19
2025,4,1,4,26,55,71c523,JJA6001,B38M,36000,37850,406.5,229.69,-32,4106,1013.6,36000,36000,241.88,24.758789,120.98231,8,186,1,9,2,3,perhour,wsqhc50wkhuc,-2983547.9522040808,4968932.065184187,2673000.228213357,3
2025,4,1,4,26,55,899042,MDA212,B738,4850,5075,233.0,235.49,0,2712,1019.2,4992,5008,239.77,24.915409,121.358142,8,186,1,9,2,3,perhour,wsqm9xdqc8v7,-3007548.947721622,4935260.090272484,2684624.8623072207,33
2025,4,1,4,26,55,abcf7f,GTI8699,B748,40000,42025,418.9,228.97,32,3270,1013.6,40000,40000,241.17,25.24942,121.613668,8,186,1,9,2,3,perhour,wsqrxks2ec53,-3026613.5325981057,4917061.438702703,2723075.0062519256,19
2025,4,1,4,27,0,71c523,JJA6001,B38M,36000,37850,405.8,229.6,0,4106,1013.6,36000,36000,241.88,24.752335,120.974019,8,186,1,9,2,3,perhour,wsqhbf48fcwt,-2982983.830474237,4969621.876818533,2672347.346458037,3
2025,4,1,4,27,0,899042,MDA212,B738,4850,5075,233.0,235.49,0,2712,1019.2,4992,5008,239.77,24.911965,121.3527,8,186,1,9,2,3,perhour,wsqm9rn6dyge,-3007164.135526635,4935683.525824612,2684277.4591688043,33
2025,4,1,4,27,0,abcf7f,GTI8699,B748,40000,42025,418.9,228.97,32,3270,1013.6,40000,40000,241.17,25.242672,121.605127,8,186,1,9,2,3,perhour,wsqrx5q1hz4g,-3026048.570448101,4917785.664938239,2722394.967739611,19
2025,4,1,4,27,5,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.746285,120.966261,8,186,1,9,2,3,perhour,wsqhb8uvw1vg,-2982456.0773611907,4970267.668133137,2671735.3022459224,3
2025,4,1,4,27,5,899042,MDA212,B738,4850,5075,233.0,235.49,0,2712,1019.2,4992,5008,239.77,24.909265,121.348399,8,186,1,9,2,3,perhour,wsqm9qe4yxs9,-3006859.4257971947,4936017.27207755,2684005.098009789,33
2025,4,1,4,27,5,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.236434,121.59725,8,186,1,9,2,3,perhour,wsqrx40kvk32,-3025527.724546922,4918454.066016534,2721766.291554136,19
2025,4,1,4,27,10,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.739929,120.958099,8,186,1,9,2,3,perhour,wsqh8rybxcp8,-2981900.4585594074,4970946.6114359815,2671092.2696608137,3
2025,4,1,4,27,10,899042,MDA212,B738,4850,5075,233.8,235.63,0,2712,1019.2,4992,5008,257.34,24.905959,121.343061,8,186,1,9,2,3,perhour,wsqm9jzrdr20,-3006480.0970212063,4936429.646919631,2683671.5987847974,33
2025,4,1,4,27,10,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.230056,121.589217,8,186,1,9,2,3,perhour,wsqrwbfxdp76,-3024996.8057303,4919136.258498787,2721123.4725754447,19
2025,4,1,4,27,15,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.734619,120.951284,8,186,1,9,2,3,perhour,wsqh8qf195nj,-2981436.476034531,4971513.53369436,2670555.0350460946,3
2025,4,1,4,27,15,899042,MDA212,B738,4850,5075,233.5,236.17,0,2712,1019.2,4000,5008,260.16,24.903213,121.338605,8,186,1,9,2,3,perhour,wsqm9jkpdrme,-3006163.063496854,4936773.301039268,2683394.583863677,33
2025,4,1,4,27,15,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.224289,121.58198,8,186,1,9,2,3,perhour,wsqrqxvq1kr0,-3024518.873671663,4919751.604392736,2720542.2053767126,19
2025,4,1,4,27,20,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.728316,120.943149,8,186,1,9,2,3,perhour,wsqh8jshgshn,-2980881.6191884973,4972188.73633346,2669917.304750888,3
2025,4,1,4,27,20,899042,MDA212,B738,4825,5050,233.2,239.04,0,2712,1019.2,4000,5008,260.16,24.90033,121.333466,8,186,1,9,2,3,perhour,wsqm9hbqftvw,-3005786.876231219,4937152.33177737,2683100.5334950145,33
2025,4,1,4,27,20,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.217285,121.57313,8,186,1,9,2,3,perhour,wsqrqqwv768h,-3023933.029597124,4920502.018926704,2719836.221467535,19
2025,4,1,4,27,25,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.721426,120.934339,8,186,1,9,2,3,perhour,wsmuxumswrff,-2980282.066976341,4972922.389061479,2669220.145506122,3
2025,4,1,4,27,25,899042,MDA212,B738,4800,5025,233.5,249.7,0,2712,1019.2,4000,5008,260.16,24.898087,121.327922,8,186,1,9,2,3,perhour,wsqm8us3c7zd,-3005360.154736065,4937526.967355777,2682871.0432779104,33
2025,4,1,4,27,25,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.211014,121.565247,8,186,1,9,2,3,perhour,wsqrqm90g9dh,-3023411.827935295,4921171.629483592,2719204.0874534906,19
2025,4,1,4,27,30,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.715805,120.927124,8,186,1,9,2,3,perhour,wsmuxg27ypzp,-2979790.3954271213,4973522.251612605,2668651.360440324,3
2025,4,1,4,27,30,899042,MDA212,B738,4725,4950,232.3,253.75,0,2712,1019.2,4000,5008,260.16,24.896463,121.322436,8,186,1,9,2,3,perhour,wsqm8u223tj4,-3004916.129758516,4937861.949469643,2682697.582168682,33
2025,4,1,4,27,30,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,32,3270,1013.6,40000,40000,241.17,25.20488,121.557566,8,186,1,9,2,3,perhour,wsqrqh7t0d4t,-3022904.413283662,4921824.934291177,2718585.731901204,19
2025,4,1,4,27,35,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.709276,120.918792,8,186,1,9,2,3,perhour,wsmuxd4munfk,-2979223.3441037564,4974216.37630768,2667990.663245496,3
2025,4,1,4,27,35,899042,MDA212,B738,4675,4900,231.9,255.0,-608,2712,1019.2,4000,4000,260.16,24.895113,121.317098,8,186,1,9,2,3,perhour,wsqm8sh2t32v,-3004481.7460334324,4938184.072076971,2682554.9706351208,33
2025,4,1,4,27,35,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.198354,121.549314,8,186,1,9,2,3,perhour,wsqrmgjx039s,-3022357.5161227644,4922524.10230168,2717927.825449434,19
2025,4,1,4,27,35,8990a2,CAL582,B738,30000,31375,400.9,214.84,0,136,1013.6,30016,30000,231.33,25.278424,121.599789,8,186,1,9,2,3,perhour,wsqrz1f32ry2,-3023161.647552577,4914119.672824157,2724611.3423773684,27
2025,4,1,4,27,40,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.703262,120.911001,8,186,1,9,2,3,perhour,wsmux3hdytbc,-2978690.773057425,4974861.681201366,2667382.050431152,3
2025,4,1,4,27,40,899042,MDA212,B738,4625,4850,230.4,255.42,-608,2712,1019.2,4000,4000,260.16,24.89367,121.311087,8,186,1,9,2,3,perhour,wsqm8eb01hqt,-3003991.5810068864,4938545.158849098,2682402.97575134,33
2025,4,1,4,27,40,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.191743,121.540971,8,186,1,9,2,3,perhour,wsqrmdp2tck8,-3021804.7304809536,4923231.385992347,2717261.313929857,19
2025,4,1,4,27,40,8990a2,CAL582,B738,30000,31375,400.9,214.84,0,136,1013.6,30016,30000,231.33,25.270929,121.594037,8,186,1,9,2,3,perhour,wsqrybqjf6t7,-3022854.995211503,4914726.691263031,2723856.5860179225,27
2025,4,1,4,27,45,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.698135,120.90449,8,186,1,9,2,3,perhour,wsmux0pvnf1f,-2978247.99750635,4975404.920761114,2666863.178222858,3
2025,4,1,4,27,45,899042,MDA212,B738,4600,4825,230.4,255.42,-544,2712,1019.2,4000,4000,260.16,24.892319,121.305288,8,186,1,9,2,3,perhour,wsqm87eb60dd,-3003520.9992842805,4938897.3063435815,2682263.468940236,33
2025,4,1,4,27,45,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.185837,121.533559,8,186,1,9,2,3,perhour,wsqrm8fn1hmc,-3021314.289238008,4923860.963554231,2716665.8489019275,19
2025,4,1,4,27,45,8990a2,CAL582,B738,30000,31375,400.9,214.84,0,136,1013.6,30016,30000,231.33,25.263199,121.588135,8,186,1,9,2,3,perhour,wsqrwz1bbcss,-3022541.181749662,4915351.040540203,2723078.116024088,27
2025,4,1,4,27,50,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.691167,120.895524,8,186,1,9,2,3,perhour,wsmurnckmzhk,-2977635.891468894,4976149.186455875,2666157.955470042,3
2025,4,1,4,27,50,899042,MDA212,B738,4550,4775,230.7,255.18,-544,2712,1019.2,4000,4000,260.16,24.89083,121.29922,8,186,1,9,2,3,perhour,wsqm85prsejb,-3003026.950908508,4939263.119010029,2682106.8310549897,33
2025,4,1,4,27,50,abcf7f,GTI8699,B748,40000,42025,419.6,228.87,0,3270,1013.6,40000,40000,241.17,25.178696,121.524556,8,186,1,9,2,3,perhour,wsqrjrekx3hs,-3020717.56828754,4924624.228239114,2715945.8280010545,19
2025,4,1,4,27,50,8990a2,CAL582,B738,30000,31375,401.7,214.76,-32,136,1013.6,30016,30000,231.33,25.255241,121.582066,8,186,1,9,2,3,perhour,wsqrwtt67qph,-3022218.5615408886,4915993.325185251,2722276.632911026,27
2025,4,1,4,27,55,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.684769,120.887349,8,186,1,9,2,3,perhour,wsmuqverpqkw,-2977078.677224169,4976829.4523716,2665510.386993307,3
2025,4,1,4,27,55,899042,MDA212,B738,4500,4725,230.0,254.88,-512,2712,1019.2,4000,4000,260.16,24.889573,121.293934,8,186,1,9,2,3,perhour,wsqm8558388q,-3002594.6338150394,4939578.6185842175,2681973.5985816843,33
2025,4,1,4,27,55,abcf7f,GTI8699,B748,40000,42025,420.3,228.96,0,3270,1013.6,40000,40000,241.17,25.172424,121.516666,8,186,1,9,2,3,perhour,wsqrjnmxzxcq,-3020194.784886316,4925293.574747885,2715313.3928240584,19
2025,4,1,4,27,55,8990a2,CAL582,B738,30000,31375,401.7,214.76,0,136,1013.6,30016,30000,231.33,25.248047,121.576538,8,186,1,9,2,3,perhour,wsqrws32d9j6,-3021923.202218876,4916576.051583649,2721552.050203516,27
2025,4,1,4,28,0,71c523,JJA6001,B38M,36000,37850,406.4,229.49,0,4106,1013.6,36000,36000,241.88,24.679688,120.880788,8,186,1,9,2,3,perhour,wsmuqsy9we23,-2976630.065830424,4977373.176887874,2664996.093944024,3
2025,4,1,4,28,0,899042,MDA212,B738,4450,4675,230.0,254.88,-512,2712,1019.2,4000,4000,260.16,24.888199,121.2883,8,186,1,9,2,3,perhour,wsqjxfz2q0x3,-3002135.122898728,4939916.992030307,2681828.56119516,33
2025,4,1,4,28,0,abcf7f,GTI8699,B748,40000,42025,419.8,229.25,0,3270,1013.6,40000,40000,241.17,25.166931,121.509722,8,186,1,9,2,3,perhour,wsqrjj2xvxzx,-3019733.8789046346,4925881.486342605,2714759.4811437232,19
2025,4,1,4,28,0,8990a2,CAL582,B738,30000,31375,401.7,214.76,0,136,1013.6,30016,30000,231.33,25.240128,121.570536,8,186,1,9,2,3,perhour,wsqrw6ufqucu,-3021605.056530998,4917213.019012749,2720754.395582121,27
2025,4,1,4,28,5,71c523,JJA6001,B38M,36000,37850,405.8,229.6,0,4106,1013.6,36000,36000,241.88,24.673524,120.872929,8,186,1,9,2,3,perhour,wsmuqe8vxqhr,-2976094.416133324,4978027.473765129,2664372.1527303644,3
2025,4,1,4,28,5,899042,MDA212,B738,4425,4650,230.7,255.18,-512,2712,1019.2,4000,4000,260.16,24.886871,121.282908,8,186,1,9,2,3,perhour,wsqjxfe8894b,-3001698.9100905587,4940246.709014535,2681691.370659233,33
2025,4,1,4,28,5,abcf7f,GTI8699,B748,40000,42025,419.2,229.55,0,3270,1013.6,40000,40000,241.17,25.159744,121.500448,8,186,1,9,2,3,perhour,wsqrhu1yjshq,-3019114.4324973305,4926660.511549658,2714034.7095755017,19
2025,4,1,4,28,5,8990a2,CAL582,B738,30000,31375,401.7,214.76,32,136,1013.6,30016,30000,231.33,25.232574,121.564738,8,186,1,9,2,3,perhour,wsqrw32wrsww,-3021295.1924209623,4917824.358702879,2719993.457764965,27
2025,4,1,4,28,10,71c523,JJA6001,B38M,36000,37850,405.8,229.6,0,4106,1013.6,36000,36000,241.88,24.666588,120.864016,8,186,1,9,2,3,perhour,wsmuq66mr9q2,-2975485.43330832,4978767.204655571,2663670.0301579344,3
2025,4,1,4,28,10,899042,MDA212,B738,4375,4600,231.9,255.0,-512,2712,1019.2,4000,4000,355.08,24.885406,121.276855,8,186,1,9,2,3,perhour,wsqjxdppgxcm,-3001205.402418852,4940610.581098683,2681537.150146528,-1
2025,4,1,4,28,10,abcf7f,GTI8699,B748,40000,42025,419.3,229.74,0,3270,1013.6,40000,40000,241.17,25.153291,121.492154,8,186,1,9,2,3,perhour,wsqrhe5bs37c,-3018560.8871696424,4927358.117819425,2713383.921704713,19
2025,4,1,4,28,10,8990a2,CAL582,B738,30000,31375,401.7,214.76,0,136,1013.6,30016,30000,231.33,25.224563,121.558642,8,186,1,9,2,3,perhour,wsqrqpur9xm5,-3020970.9530973583,4918469.794028153,2719186.433265712,27
2025,4,1,4,28,15,71c523,JJA6001,B38M,36000,37850,405.8,229.6,0,4106,1013.6,36000,36000,241.88,24.660862,120.856657,8,186,1,9,2,3,perhour,wsmuq1m5ujz5,-2974982.459318444,4979377.827238514,2663090.3649516786,3
2025,4,1,4,28,15,899042,MDA212,B738,4350,4575,231.7,257.28,-480,2712,1019.2,4000,4000,9.84,24.884171,121.271718,8,186,1,9,2,3,perhour,wsqjxd52gcej,-3000788.84210379,4940923.135157741,2681409.340516118,25
2025,4,1,4,28,15,abcf7f,GTI8699,B748,40000,42025,420.1,229.83,0,3270,1013.6,40000,40000,241.17,25.147018,121.484019,8,186,1,9,2,3,perhour,wsqrh3vgyzfj,-3018016.3896817486,4928039.961619598,2712751.2539209467,19
2025,4,1,4,28,15,8990a2,CAL582,B738,30000,31375,402.2,214.88,0,136,1013.6,30016,30000,231.33,25.21744,121.553201,8,186,1,9,2,3,perhour,wsqrqn8q4zec,-3020680.739223852,4919044.685190692,2718468.820836623,27
2025,4,1,4,28,20,71c523,JJA6001,B38M,36000,37850,405.8,229.6,0,4106,1013.6,36000,36000,241.88,24.654717,120.84878,8,186,1,9,2,3,perhour,wsmumbr2hsme,-2974444.308638016,4980031.960466392,2662468.2531608865,3
2025,4,1,4,28,20,899042,MDA212,B738,4300,4525,230.9,265.03,-352,2712,1019.2,4000,4000,9.84,24.883301,121.26592,8,186,1,9,2,3,perhour,wsqjx3z5sxx8,-3000302.790023042,4941249.756625314,2681315.1501302538,25
2025,4,1,4,28,20,abcf7f,GTI8699,B748,40000,42025,419.5,229.93,0,3270,1013.6,40000,40000,241.17,25.140908,121.475986,8,186,1,9,2,3,perhour,wsqrh2b07sum,-3017476.468855205,4928709.73883213,2712134.994354714,19
2025,4,1,4,28,20,8990a2,CAL582,B738,30000,31375,403.1,214.79,0,136,1013.6,30016,30000,231.33,25.209595,121.54719,8,186,1,9,2,3,perhour,wsqrmv7bwc1g,-3020359.3722321545,4919678.722639089,2717678.421311691,27
2025,4,1,4,28,25,71c523,JJA6001,B38M,36000,37850,405.8,229.6,0,4106,1013.6,36000,36000,241.88,24.648479,120.840748,8,186,1,9,2,3,perhour,wsmujz1ec982,-2973894.7410178604,4980697.7373513775,2661836.694847113,3
2025,4,1,4,28,25,899042,MDA212,B738,4275,4500,228.7,274.51,-416,2712,1019.2,4000,4000,9.84,24.883195,121.259731,8,186,1,9,2,3,perhour,wsqjx3fehe8z,-2999768.013531462,4941572.147118021,2681301.2490780395,25
2025,4,1,4,28,25,abcf7f,GTI8699,B748,40000,42025,420.1,229.83,0,3270,1013.6,40000,40000,241.17,25.134888,121.46815,8,186,1,9,2,3,perhour,wsqqupdmm49r,-3016951.110461683,4929365.399456156,2711527.7820972954,19
2025,4,1,4,28,25,8990a2,CAL582,B738,30000,31375,403.1,214.79,-32,136,1013.6,30016,30000,231.33,25.201985,121.541385,8,186,1,9,2,3,perhour,wsqrmezspw92,-3020049.709913846,4920292.299220571,2716911.649826259,27
2025,4,1,4,28,30,71c523,JJA6001,B38M,36000,37850,405.8,229.6,0,4106,1013.6,36000,36000,241.88,24.643172,120.834011,8,186,1,9,2,3,perhour,wsmujwhsus1n,-2973435.4338511364,4981259.063495732,2661299.3695947765,3
2025,4,1,4,28,30,899042,MDA212,B738,4225,4450,228.3,282.39,-512,2712,1019.2,4000,4000,9.84,24.884171,121.253662,8,186,1,9,2,3,perhour,wsqjx4n0z1em,-2999213.6950116004,4941839.001331842,2681393.3085996206,25
2025,4,1,4,28,30,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,0,3270,1013.6,40000,40000,241.17,25.128891,121.460317,8,186,1,9,2,3,perhour,wsqqgysdqsb9,-3016425.286043359,4930019.867936802,2710922.859991342,19
2025,4,1,4,28,30,8990a2,CAL582,B738,30000,31375,403.1,214.79,0,136,1013.6,30016,30000,231.33,25.194862,121.535944,8,186,1,9,2,3,perhour,wsqrmdef8y8j,-3019759.088294046,4920866.915108987,2716193.9042588407,27
2025,4,1,4,28,35,71c523,JJA6001,B38M,36000,37850,405.8,229.6,0,4106,1013.6,36000,36000,241.88,24.636422,120.825305,8,186,1,9,2,3,perhour,wsmujkym99vm,-2972839.14289078,4981980.016213238,2660615.9099151804,3
2025,4,1,4,28,35,899042,MDA212,B738,4175,4400,226.9,294.76,-512,2712,1019.2,4000,4000,9.84,24.885988,121.248071,8,186,1,9,2,3,perhour,wsqjx465ku6s,-2998680.1653224807,4942047.125239414,2681570.216805305,25
2025,4,1,4,28,35,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,-32,3270,1013.6,40000,40000,241.17,25.121962,121.451266,8,186,1,9,2,3,perhour,wsqqgtq4595s,-3015817.4916968914,4930775.951493414,2710223.889332079,19
2025,4,1,4,28,35,8990a2,CAL582,B738,30000,31375,403.1,214.79,32,136,1013.6,30016,30000,231.33,25.186661,121.529643,8,186,1,9,2,3,perhour,wsqrm3p4vvvv,-3019421.1845941525,4921530.312588957,2715367.4825654253,27
2025,4,1,4,28,40,899042,MDA212,B738,4150,4375,225.5,303.06,-512,2712,1019.2,4000,4000,9.84,24.888336,121.243642,8,186,1,9,2,3,perhour,wsqjwfycjdh5,-2998237.546785965,4942179.042379545,2681803.90061047,25
2025,4,1,4,28,40,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,0,3270,1013.6,40000,40000,241.17,25.116329,121.443908,8,186,1,9,2,3,perhour,wsqqgs2c0pj4,-3015323.2348339697,4931390.507876537,2709655.624918524,19
2025,4,1,4,28,40,8990a2,CAL582,B738,30000,31375,403.1,214.79,32,136,1013.6,30016,30000,231.33,25.17964,121.524336,8,186,1,9,2,3,perhour,wsqrjrg6430e,-3019139.270720053,4922093.56085352,2714659.92626736,27
2025,4,1,4,28,45,899042,MDA212,B738,4100,4325,223.6,313.19,-512,2712,1019.2,4000,4000,28.12,24.89204,121.238847,8,186,1,9,2,3,perhour,wsqjwg7qtusd,-2997726.845779844,4942269.8788975645,2682171.174433522,25
2025,4,1,4,28,45,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,0,3270,1013.6,40000,40000,241.17,25.109436,121.434886,8,186,1,9,2,3,perhour,wsqqg741jfju,-3014716.672654608,4932143.357370175,2708960.214422609,19
2025,4,1,4,28,45,8990a2,CAL582,B738,30000,31375,403.1,214.79,0,136,1013.6,30016,30000,231.33,25.172379,121.518758,8,186,1,9,2,3,perhour,wsqrjnrr8r93,-3018839.892658396,4922680.694840013,2713928.1405787626,27
2025,4,1,4,28,50,899042,MDA212,B738,4075,4300,220.2,325.73,-512,2712,1019.2,4000,4000,28.12,24.895157,121.235962,8,186,1,9,2,3,perhour,wsqjwu12f9tk,-2997398.730024917,4942290.1359067485,2682482.424624825,25
2025,4,1,4,28,50,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,0,3270,1013.6,40000,40000,241.17,25.103394,121.427053,8,186,1,9,2,3,perhour,wsqqg1umz7v4,-3014191.2969068508,4932799.192066781,2708350.6260736086,19
2025,4,1,4,28,50,8990a2,CAL582,B738,30000,31375,402.6,215.19,32,136,1013.6,30016,30000,231.33,25.163361,121.511841,8,186,1,9,2,3,perhour,wsqrjhf5pn7x,-3018468.808851003,4923409.209447248,2713019.218399537,27
2025,4,1,4,28,55,899042,MDA212,B738,4050,4275,215.5,336.77,-352,2712,1019.2,4000,4000,28.12,24.899277,121.233266,8,186,1,9,2,3,perhour,wsqjwsz2gceh,-2997062.5617604475,4942260.31369608,2682894.849087407,25
2025,4,1,4,28,55,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,32,3270,1013.6,40000,40000,241.17,25.096985,121.41866,8,186,1,9,2,3,perhour,wsqqfby2ec4f,-3013626.586885069,4933499.176279097,2707703.9775111903,19
2025,4,1,4,28,55,8990a2,CAL582,B738,30000,31375,401.9,215.79,0,136,1013.6,30016,30000,231.33,25.156178,121.506146,8,186,1,9,2,3,perhour,wsqrhgw167mn,-3018157.145504584,4923999.155205037,2712295.1973672225,27
2025,4,1,4,29,0,899042,MDA212,B738,4000,4225,210.8,345.44,-352,2712,1019.2,4000,4000,28.12,24.905411,121.231079,8,186,1,9,2,3,perhour,wsqjwtvu8ch7,-2996717.8031992223,4942117.258407093,2683507.21319711,25
2025,4,1,4,29,0,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,0,3270,1013.6,40000,40000,241.17,25.091217,121.411133,8,186,1,9,2,3,perhour,wsqqdz8yumy7,-3013120.4924464123,4934127.650174537,2707121.9749282817,19
2025,4,1,4,29,0,8990a2,CAL582,B738,30000,31375,402.2,216.1,0,136,1013.6,30016,30000,231.33,25.148117,121.499786,8,186,1,9,2,3,perhour,wsqrhf16qhyc,-3017809.9005459994,4924659.464843028,2711482.626272964,27
2025,4,1,4,29,5,899042,MDA212,B738,3950,4175,205.1,358.6,-640,2712,1019.2,4000,4000,28.12,24.909544,121.230503,8,186,1,9,2,3,perhour,wsqjwwtke7wc,-2996560.580709032,4941970.030013635,2683917.702282585,25
2025,4,1,4,29,5,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,0,3270,1013.6,40000,40000,241.17,25.08458,121.40245,8,186,1,9,2,3,perhour,wsqqdwd860eu,-3012536.0785973123,4934851.844398641,2706452.2545838235,19
2025,4,1,4,29,5,8990a2,CAL582,B738,30000,31400,402.0,216.3,0,136,1013.6,30016,30000,231.33,25.140583,121.493657,8,186,1,9,2,3,perhour,wsqrh8syx2ke,-3017472.9225811926,4925292.116987803,2710726.366999892,27
2025,4,1,4,29,10,899042,MDA212,B738,3925,4150,199.7,9.51,-640,2712,1019.2,4000,4000,28.12,24.913971,121.230825,8,186,1,9,2,3,perhour,wsqjwxmw6uyc,-2996477.240994635,4941769.942014571,2684361.0403716345,39
2025,4,1,4,29,10,abcf7f,GTI8699,B748,40000,42025,420.9,229.92,0,3270,1013.6,40000,40000,241.17,25.078901,121.395091,8,186,1,9,2,3,perhour,wsqqdmmpntux,-3012041.957000751,4935467.688090252,2705879.1743980665,19
2025,4,1,4,29,10,8990a2,CAL582,B738,30000,31400,401.2,216.38,0,136,1013.6,30016,30000,231.33,25.133881,121.488241,8,186,1,9,2,3,perhour,wsqqux3p3pn2,-3017172.9330433547,4925847.682326843,2710050.703501162,27
2025,4,1,4,29,15,899042,MDA212,B738,3875,4100,195.4,18.81,-640,2712,1019.2,4000,4000,28.12,24.918457,121.231995,8,186,1,9,2,3,perhour,wsqjy8q2w1p3,-2996462.0016459003,4941517.204573594,2684807.10179624,39
2025,4,1,4,29,15,abcf7f,GTI8699,B748,40000,42025,421.5,229.81,0,3270,1013.6,40000,40000,241.17,25.071716,121.385752,8,186,1,9,2,3,perhour,wsqqdhnmm48g,-3011414.148563192,4936248.208271564,2705154.082400152,19
2025,4,1,4,29,15,8990a2,CAL582,B738,30000,31400,401.8,216.5,0,136,1013.6,30016,30000,231.33,25.127014,121.482697,8,186,1,9,2,3,perhour,wsqquqjp2nbk,-3016865.893202475,4926416.561187304,2709358.367033126,27
2025,4,1,4,29,20,899042,MDA212,B738,3825,4050,190.5,26.83,-640,2712,1019.2,4000,4000,28.12,24.922943,121.234131,8,186,1,9,2,3,perhour,wsqjyc048j21,-2996530.044079101,4941213.919947088,2685253.1445982046,39
